head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
16,62,38,38,Random,-9999,9e2b9d0501f064f7,0.47499990463256836,0.43000006675720215,1644975582.131,62,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-8-1.png' />,4-8-1.png,3-4-1.png,2-1-1.png,3-4-1.png,4-8-1.png,13270.832375526428,2022-02-16T01:39:42.131000,1644962311.2986245
38,49,55,55,Random,-9999,52609529b457bb1a,1.2960000038146973,0.054000139236450195,1644975582.365,49,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-1-2.png' />,4-1-2.png,4-4-2.png,3-4-1.png,4-4-2.png,4-1-2.png,13271.066375494003,2022-02-16T01:39:42.365000,1644962311.2986245
37,57,11,57,Random,-9999,b50cfd9a05b909d2,8.587000131607056,0.29200005531311035,1644975582.997,11,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/1-6-2.png' />,4-5-2.png,1-6-2.png,3-3-2.png,4-5-2.png,1-6-2.png,13271.698375463486,2022-02-16T01:39:42.997000,1644962311.2986245
63,44,62,62,Random,-9999,9e2b9d0501f064f7,0.45200014114379883,0.4440000057220459,1644975583.013,44,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-7-1.png' />,3-7-1.png,4-8-1.png,4-8-2.png,4-8-1.png,3-7-1.png,13271.71437549591,2022-02-16T01:39:43.013000,1644962311.2986245
42,50,17,50,Random,-9999,b6e795645db9fb25,2.327000141143799,0.20199990272521973,1644975583.189,17,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/2-1-2.png' />,4-2-1.png,2-1-2.png,3-6-1.png,4-2-1.png,2-1-2.png,13271.890375375748,2022-02-16T01:39:43.189000,1644962311.2986245
52,39,56,39,Random,-9999,af1e0a9151a8c1b9,1.8270001411437988,0.2389998435974121,1644975583.822,56,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/4-5-1.png' />,3-4-2.png,4-5-1.png,4-3-1.png,3-4-2.png,4-5-1.png,13272.52337551117,2022-02-16T01:39:43.822000,1644962311.2986245
52,62,29,62,Random,-9999,9e2b9d0501f064f7,0.6319999694824219,0.5360000133514404,1644975584.171,29,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/2-7-2.png' />,4-8-1.png,2-7-2.png,4-3-1.png,4-8-1.png,2-7-2.png,13272.872375488281,2022-02-16T01:39:44.171000,1644962311.2986245
36,11,20,20,Random,-9999,9e2b9d0501f064f7,0.5389997959136963,0.4050002098083496,1644975585.124,11,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-6-2.png' />,1-6-2.png,2-3-1.png,3-3-1.png,2-3-1.png,1-6-2.png,13273.825375556946,2022-02-16T01:39:45.124000,1644962311.2986245
14,32,5,32,Validation,14,52609529b457bb1a,2.7260000705718994,0.06099987030029297,1644975585.283,5,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-3-2.png' />,3-1-1.png,1-3-2.png,1-8-1.png,3-1-1.png,1-3-2.png,13273.984375476837,2022-02-16T01:39:45.283000,1644962311.2986245
11,49,62,62,Random,-9999,9e2b9d0501f064f7,0.5339999198913574,0.4350001811981201,1644975586.093,49,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/4-1-2.png' />,4-1-2.png,4-8-1.png,1-6-2.png,4-8-1.png,4-1-2.png,13274.794375419617,2022-02-16T01:39:46.093000,1644962311.2986245
35,56,55,55,Validation,13,8a6025b237d138e4,1.38100004196167,0.10099983215332031,1644975586.154,56,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-5-1.png' />,4-5-1.png,4-4-2.png,3-2-2.png,4-4-2.png,4-5-1.png,13274.855375528336,2022-02-16T01:39:46.154000,1644962311.2986245
16,24,5,24,Random,-9999,b6e795645db9fb25,2.9839999675750732,0.21300005912780762,1644975586.381,5,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-3-2.png' />,2-5-1.png,1-3-2.png,2-1-1.png,2-5-1.png,1-3-2.png,13275.082375526428,2022-02-16T01:39:46.381000,1644962311.2986245
18,21,39,21,Random,-9999,af1e0a9151a8c1b9,2.4760000705718994,0.13199996948242188,1644975586.535,39,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/3-4-2.png' />,2-3-2.png,3-4-2.png,2-2-1.png,2-3-2.png,3-4-2.png,13275.236375570297,2022-02-16T01:39:46.535000,1644962311.2986245
40,25,24,25,Validation,16,9e2b9d0501f064f7,0.5490000247955322,0.41899991035461426,1644975587.066,24,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-5-1.png' />,2-5-2.png,2-5-1.png,3-5-1.png,2-5-2.png,2-5-1.png,13275.767375469208,2022-02-16T01:39:47.066000,1644962311.2986245
5,15,29,15,Random,-9999,b50cfd9a05b909d2,3.9170000553131104,0.3549997806549072,1644975587.247,29,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/2-7-2.png' />,1-8-2.png,2-7-2.png,1-3-2.png,1-8-2.png,2-7-2.png,13275.948375463486,2022-02-16T01:39:47.247000,1644962311.2986245
40,20,7,7,Validation,15,52609529b457bb1a,2.3429999351501465,0.1919999122619629,1644975587.731,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,1-4-2.png,3-5-1.png,1-4-2.png,2-3-1.png,13276.43237543106,2022-02-16T01:39:47.731000,1644962311.2986245
57,3,9,9,Random,-9999,9e2b9d0501f064f7,0.43599987030029297,0.42100000381469727,1644975587.91,3,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/1-2-2.png' />,1-2-2.png,1-5-2.png,4-5-2.png,1-5-2.png,1-2-2.png,13276.611375570297,2022-02-16T01:39:47.910000,1644962311.2986245
46,7,10,7,Random,-9999,af1e0a9151a8c1b9,1.869999885559082,0.24699997901916504,1644975588.543,10,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-6-1.png' />,1-4-2.png,1-6-1.png,3-8-1.png,1-4-2.png,1-6-1.png,13277.2443754673,2022-02-16T01:39:48.543000,1644962311.2986245
9,19,4,19,Random,-9999,9e2b9d0501f064f7,0.45399999618530273,0.434999942779541,1644975588.797,4,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/1-3-1.png' />,2-2-2.png,1-3-1.png,1-5-2.png,2-2-2.png,1-3-1.png,13277.498375415802,2022-02-16T01:39:48.797000,1644962311.2986245
51,3,45,45,Random,-9999,b50cfd9a05b909d2,2.1059999465942383,0.3470001220703125,1644975589.673,3,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/1-2-2.png' />,1-2-2.png,3-7-2.png,4-2-2.png,3-7-2.png,1-2-2.png,13278.374375581741,2022-02-16T01:39:49.673000,1644962311.2986245
3,35,15,35,Random,-9999,9e2b9d0501f064f7,0.47300004959106445,0.4140000343322754,1644975589.684,15,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-8-2.png' />,3-2-2.png,1-8-2.png,1-2-2.png,3-2-2.png,1-8-2.png,13278.385375499725,2022-02-16T01:39:49.684000,1644962311.2986245
40,61,0,61,Random,-9999,af1e0a9151a8c1b9,1.8199999332427979,0.2390000820159912,1644975590.611,0,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-1-1.png' />,4-7-2.png,1-1-1.png,3-5-1.png,4-7-2.png,1-1-1.png,13279.312375545502,2022-02-16T01:39:50.611000,1644962311.2986245
12,30,40,40,Random,-9999,b6e795645db9fb25,4.459000110626221,0.2089998722076416,1644975591.045,30,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/2-8-1.png' />,2-8-1.png,3-5-1.png,1-7-1.png,3-5-1.png,2-8-1.png,13279.74637556076,2022-02-16T01:39:51.045000,1644962311.2986245
38,60,6,6,Random,-9999,9e2b9d0501f064f7,0.4100000858306885,0.437999963760376,1644975591.06,60,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-7-1.png' />,4-7-1.png,1-4-1.png,3-4-1.png,1-4-1.png,4-7-1.png,13279.761375427246,2022-02-16T01:39:51.060000,1644962311.2986245
21,31,43,31,Random,-9999,b50cfd9a05b909d2,2.004999876022339,0.29200005531311035,1644975592.017,43,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/3-6-2.png' />,2-8-2.png,3-6-2.png,2-3-2.png,2-8-2.png,3-6-2.png,13280.718375444412,2022-02-16T01:39:52.017000,1644962311.2986245
36,5,3,3,Random,-9999,9e2b9d0501f064f7,0.6029999256134033,0.9179999828338623,1644975592.045,5,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/1-3-2.png' />,1-3-2.png,1-2-2.png,3-3-1.png,1-2-2.png,1-3-2.png,13280.74637556076,2022-02-16T01:39:52.045000,1644962311.2986245
56,50,33,50,Random,-9999,8a6025b237d138e4,5.778000116348267,2.884000062942505,1644975592.258,33,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/3-1-2.png' />,4-2-1.png,3-1-2.png,4-5-1.png,4-2-1.png,3-1-2.png,13280.95937538147,2022-02-16T01:39:52.258000,1644962311.2986245
24,48,31,48,Random,-9999,9e2b9d0501f064f7,0.5789999961853027,0.40400004386901855,1644975593.063,31,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/2-8-2.png' />,4-1-1.png,2-8-2.png,2-5-1.png,4-1-1.png,2-8-2.png,13281.764375448227,2022-02-16T01:39:53.063000,1644962311.2986245
48,44,59,44,Random,-9999,af1e0a9151a8c1b9,2.253000020980835,0.13700008392333984,1644975593.093,59,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-6-2.png' />,3-7-1.png,4-6-2.png,4-1-1.png,3-7-1.png,4-6-2.png,13281.794375419617,2022-02-16T01:39:53.093000,1644962311.2986245
57,20,59,59,Random,-9999,9e2b9d0501f064f7,0.5509998798370361,0.42600011825561523,1644975594.021,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,4-6-2.png,4-5-2.png,4-6-2.png,2-3-1.png,13282.722375392914,2022-02-16T01:39:54.021000,1644962311.2986245
17,47,24,24,Random,-9999,b6e795645db9fb25,3.0769999027252197,0.21399998664855957,1644975594.34,47,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/3-8-2.png' />,3-8-2.png,2-5-1.png,2-1-2.png,2-5-1.png,3-8-2.png,13283.041375398636,2022-02-16T01:39:54.340000,1644962311.2986245
52,56,13,56,Random,-9999,8a6025b237d138e4,2.365999937057495,0.18899989128112793,1644975594.816,13,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/1-7-2.png' />,4-5-1.png,1-7-2.png,4-3-1.png,4-5-1.png,1-7-2.png,13283.517375469208,2022-02-16T01:39:54.816000,1644962311.2986245
25,54,8,54,Random,-9999,9e2b9d0501f064f7,0.5630002021789551,0.42299985885620117,1644975594.993,8,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/1-5-1.png' />,4-4-1.png,1-5-1.png,2-5-2.png,4-4-1.png,1-5-1.png,13283.694375514984,2022-02-16T01:39:54.993000,1644962311.2986245
60,34,16,34,Random,-9999,af1e0a9151a8c1b9,2.3559999465942383,0.2239999771118164,1644975595.679,16,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/2-1-1.png' />,3-2-1.png,2-1-1.png,4-7-1.png,3-2-1.png,2-1-1.png,13284.380375385284,2022-02-16T01:39:55.679000,1644962311.2986245
47,36,63,63,Random,-9999,52609529b457bb1a,8.674000024795532,0.10600018501281738,1644975596.5,36,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/3-3-1.png' />,3-3-1.png,4-8-2.png,3-8-2.png,4-8-2.png,3-3-1.png,13285.201375484467,2022-02-16T01:39:56.500000,1644962311.2986245
22,38,27,38,Random,-9999,9e2b9d0501f064f7,1.065999984741211,0.3970000743865967,1644975596.533,27,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/2-6-2.png' />,3-4-1.png,2-6-2.png,2-4-1.png,3-4-1.png,2-6-2.png,13285.234375476837,2022-02-16T01:39:56.533000,1644962311.2986245
29,36,51,51,Random,-9999,b50cfd9a05b909d2,4.21399998664856,0.3340001106262207,1644975596.602,36,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-3-1.png' />,3-3-1.png,4-2-2.png,2-7-2.png,4-2-2.png,3-3-1.png,13285.30337548256,2022-02-16T01:39:56.602000,1644962311.2986245
62,41,29,41,Random,-9999,8a6025b237d138e4,1.7139999866485596,0.1940000057220459,1644975596.634,29,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/2-7-2.png' />,3-5-2.png,2-7-2.png,4-8-1.png,3-5-2.png,2-7-2.png,13285.335375547409,2022-02-16T01:39:56.634000,1644962311.2986245
51,7,43,7,Random,-9999,b6e795645db9fb25,2.7709999084472656,0.2090001106262207,1644975597.315,43,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-6-2.png' />,1-4-2.png,3-6-2.png,4-2-2.png,1-4-2.png,3-6-2.png,13286.016375541687,2022-02-16T01:39:57.315000,1644962311.2986245
10,44,28,44,Validation,17,af1e0a9151a8c1b9,1.6629998683929443,0.24000000953674316,1644975597.486,28,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-7-1.png' />,3-7-1.png,2-7-1.png,1-6-1.png,3-7-1.png,2-7-1.png,13286.187375545502,2022-02-16T01:39:57.486000,1644962311.2986245
56,35,39,35,Random,-9999,9e2b9d0501f064f7,0.5739998817443848,0.4660000801086426,1644975597.585,39,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/3-4-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/3-4-2.png' />,3-2-2.png,3-4-2.png,4-5-1.png,3-2-2.png,3-4-2.png,13286.286375522614,2022-02-16T01:39:57.585000,1644962311.2986245
3,10,35,35,Random,-9999,9e2b9d0501f064f7,0.3689999580383301,0.4869999885559082,1644975598.377,10,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-6-1.png' />,1-6-1.png,3-2-2.png,1-2-2.png,3-2-2.png,1-6-1.png,13287.078375577927,2022-02-16T01:39:58.377000,1644962311.2986245
17,58,42,42,Random,-9999,af1e0a9151a8c1b9,1.741999864578247,0.1400001049041748,1644975599.356,58,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/4-6-1.png' />,4-6-1.png,3-6-1.png,2-1-2.png,3-6-1.png,4-6-1.png,13288.05737543106,2022-02-16T01:39:59.356000,1644962311.2986245
